OrientationDeg,1635830349503,3535253702145,283,-5,-47
OrientationDeg,1635830349518,3535269702145,283,-5,-47
OrientationDeg,1635830349535,3535285702145,283,-5,-47
OrientationDeg,1635830349551,3535301702145,283,-5,-47
OrientationDeg,1635830349566,3535317702145,283,-5,-47
OrientationDeg,1635830349582,3535333702145,283,-5,-47
OrientationDeg,1635830349598,3535349702145,283,-5,-47
OrientationDeg,1635830349615,3535365702145,283,-5,-47
OrientationDeg,1635830349630,3535381702145,283,-5,-47
OrientationDeg,1635830349646,3535397702145,283,-5,-47
OrientationDeg,1635830349662,3535413702145,283,-5,-47
OrientationDeg,1635830349679,3535429702145,283,-5,-47
OrientationDeg,1635830349694,3535445702145,283,-5,-47
OrientationDeg,1635830349710,3535461702145,283,-5,-47
OrientationDeg,1635830349727,3535477702145,283,-5,-47
OrientationDeg,1635830349743,3535493702145,283,-5,-47
OrientationDeg,1635830349759,3535509702145,283,-5,-47
OrientationDeg,1635830349774,3535525702145,283,-5,-47
OrientationDeg,1635830349790,3535541702145,283,-5,-47
OrientationDeg,1635830349806,3535557702145,283,-5,-47
OrientationDeg,1635830349823,3535573702145,283,-5,-47
OrientationDeg,1635830349839,3535589702145,283,-5,-47
OrientationDeg,1635830349854,3535605702145,283,-5,-47
OrientationDeg,1635830349870,3535621702145,283,-5,-47
OrientationDeg,1635830349886,3535637702145,283,-5,-47
OrientationDeg,1635830349902,3535653702145,283,-5,-47
OrientationDeg,1635830349918,3535669702145,283,-5,-47
OrientationDeg,1635830349934,3535685702145,283,-5,-47
OrientationDeg,1635830349950,3535701702145,283,-5,-47
OrientationDeg,1635830349966,3535717702145,283,-5,-47
Status,1635830350000,33,0,1,8,1575420032,15.70,298.00,12.00,0,1,1,15.7
Status,1635830350000,33,1,1,10,1575420032,21.10,4.00,43.00,0,1,1,21.1
Status,1635830350000,33,2,1,18,1575420032,15.90,135.00,45.00,0,1,1,15.9
Status,1635830350000,33,3,1,23,1575420032,21.30,52.00,36.00,1,1,1,21.3
Status,1635830350000,33,4,1,27,1575420032,17.10,270.00,28.00,1,1,1,17.1
Status,1635830350000,33,5,1,31,1575420032,13.30,189.00,23.00,1,1,1,13.3
Status,1635830350000,33,6,1,32,1575420032,18.00,296.00,61.00,1,1,1,18.0
Status,1635830350000,33,7,1,24,1575420032,0.00,45.00,16.00,0,1,1,0.0
Status,1635830350000,33,8,1,25,1575420032,0.00,125.00,4.00,0,1,1,0.0
Status,1635830350000,33,9,3,5,1602562560,17.50,313.00,34.00,1,1,0,17.5
Status,1635830350000,33,10,3,4,1605374976,16.20,14.00,27.00,0,1,0,16.2
Status,1635830350000,33,11,3,14,1598062464,0.00,82.00,21.00,0,1,0,0.0
Status,1635830350000,33,12,3,6,1599750016,0.00,261.00,2.00,0,1,0,0.0
Status,1635830350000,33,13,3,18,1600312448,0.00,171.00,25.00,0,1,0,0.0
Status,1635830350000,33,14,3,15,1602000000,0.00,136.00,19.00,0,1,0,0.0
Status,1635830350000,33,15,3,20,1603124992,0.00,323.00,35.00,0,1,0,0.0
Status,1635830350000,33,16,3,19,1603687552,0.00,210.00,66.00,0,1,0,0.0
Status,1635830350000,33,17,5,16,1561097984,23.00,28.00,54.00,0,1,0,23.0
Status,1635830350000,33,18,5,12,1561097984,17.90,215.00,54.00,1,1,0,17.9
Status,1635830350000,33,19,5,11,1561097984,17.90,296.00,39.00,1,1,0,17.9
Status,1635830350000,33,20,5,9,1561097984,18.60,19.00,77.00,1,1,0,18.6
Status,1635830350000,33,21,5,6,1561097984,19.30,26.00,63.00,0,1,0,19.3
Status,1635830350000,33,22,5,1,1561097984,0.00,97.00,13.00,0,1,0,0.0
Status,1635830350000,33,23,5,2,1561097984,0.00,160.00,68.00,0,1,0,0.0
